#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.685492305159476789e+00 2.335213206536024613e-02 3.650915453416637318e-05 2.331562291082764013e-02
2.686603663239050199e+00 2.359197030437022724e-02 3.503529162026280838e-05 2.355693501275351459e-02
2.687715021318623165e+00 2.383365364566752964e-02 3.316772694878591276e-05 2.380048591872075889e-02
2.688826379398196575e+00 2.407846578332345847e-02 3.126382799392955916e-05 2.404720195532837612e-02
2.689937737477769986e+00 2.432758859950759703e-02 2.968777386472584945e-05 2.429790082564575390e-02
2.691049095557342952e+00 2.458191330200920621e-02 2.875060459446795267e-05 2.455316269740985893e-02
2.692160453636916362e+00 2.484189954924782839e-02 2.865896364755253771e-05 2.481324058560109569e-02
2.693271811716489328e+00 2.510750556254418703e-02 2.948098210759588671e-05 2.507802458044657012e-02
2.694383169796062738e+00 2.537820055194585714e-02 3.113493916222412176e-05 2.534706561278500178e-02
2.695494527875636148e+00 2.565305725883217439e-02 3.340258899047320452e-05 2.561965466984366183e-02
2.696605885955209114e+00 2.593090927426791939e-02 3.596498444802651202e-05 2.589494428981842233e-02
2.697717244034782524e+00 2.621054718033181963e-02 3.845492114677462889e-05 2.617209225918264506e-02
2.698828602114355490e+00 2.649092122757592052e-02 4.051738230772745951e-05 2.645040384526845326e-02
2.699939960193928901e+00 2.677131724303604896e-02 4.186803786231997512e-05 2.672944920517629150e-02
2.701051318273502311e+00 2.705147691977088237e-02 4.234016075976306361e-05 2.700913675900768265e-02
2.702162676353075277e+00 2.733164283956481672e-02 4.191222013001653826e-05 2.728973061943370387e-02
2.703274034432648687e+00 2.761252100136176238e-02 4.071158441214622984e-05 2.757180941695016110e-02
2.704385392512222097e+00 2.789516722627967404e-02 3.899369667322243169e-05 2.785617352961340318e-02
2.705496750591795063e+00 2.818081634654280229e-02 3.710012304058022737e-05 2.814371622350655619e-02
2.706608108671368473e+00 2.847068249167928472e-02 3.540235861533558553e-05 2.843528013306299146e-02
2.707719466750941439e+00 2.876576351795695832e-02 3.424062916181836493e-05 2.873152288879577201e-02
2.708830824830514850e+00 2.906668190385057818e-02 3.386776238921253095e-05 2.903281414145894232e-02
