#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.552904956932854130e+00 1.197465828278621996e-01 -2.174803610869087235e-05 1.197683308639684169e-01
2.554016315012427540e+00 1.208894506517405182e-01 -2.327880383447419947e-05 1.209127294555726595e-01
2.555127673092000506e+00 1.220432061987086897e-01 -2.501376396417283649e-05 1.220682199626755421e-01
2.556239031171573917e+00 1.232079276349544034e-01 -2.679605827288227991e-05 1.232347236932308798e-01
2.557350389251146883e+00 1.243835885166038047e-01 -2.846311344311959853e-05 1.244120516300471352e-01
2.558461747330720293e+00 1.255700755979377858e-01 -2.987336026059441763e-05 1.255999489582023954e-01
2.559573105410293703e+00 1.267672268495772803e-01 -3.092955599687299400e-05 1.267981564055747357e-01
2.560684463489866669e+00 1.279748830451497010e-01 -3.159487260038099988e-05 1.280064779177513545e-01
2.561795821569440079e+00 1.291929435627019451e-01 -3.189909618252692309e-05 1.292248426588850641e-01
2.562907179649013045e+00 1.304214159585604105e-01 -3.193390419089084858e-05 1.304533498627548360e-01
2.564018537728586455e+00 1.316604496226757015e-01 -3.183797966300391791e-05 1.316922876023349787e-01
2.565129895808159866e+00 1.329103463222285064e-01 -3.177439255229530057e-05 1.329421207147798434e-01
2.566241253887732832e+00 1.341715442842286998e-01 -3.190395148800430803e-05 1.342034482357205294e-01
2.567352611967306242e+00 1.354445770192372056e-01 -3.235889568349958851e-05 1.354769359149198549e-01
2.568463970046879652e+00 1.367300125758307283e-01 -3.322124575581620915e-05 1.367632338215840349e-01
2.569575328126452618e+00 1.380283825647175555e-01 -3.450937154580981591e-05 1.380628919362638374e-01
2.570686686206026028e+00 1.393401124527114121e-01 -3.617498884521711758e-05 1.393762874415524766e-01
2.571798044285598994e+00 1.406654648954965281e-01 -3.811108592887630032e-05 1.407035759814235787e-01
2.572909402365172404e+00 1.420045061582305979e-01 -4.016948582439536952e-05 1.420446756440515435e-01
2.574020760444745815e+00 1.433571022041067733e-01 -4.218516630005416171e-05 1.433992873704100501e-01
2.575132118524318781e+00 1.447229463551611417e-01 -4.400334723247723993e-05 1.447669497023925944e-01
2.576243476603892191e+00 1.461016152954184022e-01 -4.550489758156892229e-05 1.461471201929979979e-01
2.577354834683465157e+00 1.474926454454026092e-01 -4.662588751226135018e-05 1.475392713329116978e-01
