#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.270603239956394681e+00 -5.128692137691920339e-02 -8.334998447995426926e-03 -4.295192292891858443e-02
2.271714598035967647e+00 -5.135270327077853109e-02 -8.346570158460932948e-03 -4.300613311231399338e-02
2.272825956115541057e+00 -5.142088439446292070e-02 -8.362498721465052090e-03 -4.305838567299839770e-02
2.273937314195114467e+00 -5.148837113679122224e-02 -8.380499675598479525e-03 -4.310787146119395702e-02
2.275048672274687434e+00 -5.155234975560487459e-02 -8.397535787684042366e-03 -4.315481396791896740e-02
2.276160030354260844e+00 -5.161131046926729915e-02 -8.410921482855937548e-03 -4.320038898641109792e-02
2.277271388433833810e+00 -5.166559842293256405e-02 -8.419301035482912310e-03 -4.324629738744949908e-02
2.278382746513407220e+00 -5.171729048022074421e-02 -8.423144238505625436e-03 -4.329414624171280812e-02
2.279494104592980630e+00 -5.176944181990450478e-02 -8.424578344248189257e-03 -4.334486347565814218e-02
2.280605462672553596e+00 -5.182497565353672703e-02 -8.426616387029623248e-03 -4.339835926650557202e-02
2.281716820752127006e+00 -5.188561956755208954e-02 -8.432061820751004730e-03 -4.345355774679714872e-02
2.282828178831699972e+00 -5.195127553739336407e-02 -8.442487680251267029e-03 -4.350878785714258623e-02
2.283939536911273382e+00 -5.202005336846642070e-02 -8.457661987753856137e-03 -4.356239138071160005e-02
2.285050894990846793e+00 -5.208895623268868652e-02 -8.475629284564110272e-03 -4.361332694812301153e-02
2.286162253070419759e+00 -5.215496970403995375e-02 -8.493419668527008373e-03 -4.366155003550901276e-02
2.287273611149993169e+00 -5.221615857570435781e-02 -8.508128252529924274e-03 -4.370803032317524539e-02
2.288384969229566135e+00 -5.227237240913264887e-02 -8.517972708197121129e-03 -4.375439970093303321e-02
2.289496327309139545e+00 -5.232530261490679624e-02 -8.522943903847127189e-03 -4.380235871105577633e-02
2.290607685388712955e+00 -5.237786947266729470e-02 -8.524812142114104874e-03 -4.385305733055411964e-02
2.291719043468285921e+00 -5.243316125869817296e-02 -8.526485685580235258e-03 -4.390667557311702524e-02
2.292830401547859331e+00 -5.249331089104235237e-02 -8.530954023468772379e-03 -4.396235686757015565e-02
2.293941759627432297e+00 -5.255871872496471753e-02 -8.540199861756419750e-03 -4.401851886320797685e-02
2.295053117707005708e+00 -5.262790471206335585e-02 -8.554475820612019929e-03 -4.407342889145213910e-02
2.296164475786579118e+00 -5.269804451549479907e-02 -8.572209704480322073e-03 -4.412583481101539640e-02
2.297275833866152084e+00 -5.276599539876975636e-02 -8.590573832375053218e-03 -4.417542156639177320e-02
2.298387191945725494e+00 -5.282943926440398369e-02 -8.606512255300260289e-03 -4.422292700909648266e-02
2.299498550025298904e+00 -5.288772712106058760e-02 -8.617852688229359417e-03 -4.426987443283426221e-02
2.300609908104871870e+00 -5.294211735830142013e-02 -8.624098553827022617e-03 -4.431801880447300279e-02
2.301721266184445280e+00 -5.299532036767037879e-02 -8.626612331256118538e-03 -4.436870803640814709e-02
2.302832624264018246e+00 -5.305051431012083180e-02 -8.628122510643614421e-03 -4.442239179948039712e-02
2.303943982343591657e+00 -5.311018945317151629e-02 -8.631732556114145652e-03 -4.447845689705440947e-02
2.305055340423165067e+00 -5.317524132793132602e-02 -8.639791834310392438e-03 -4.453544949361815802e-02
2.306166698502738033e+00 -5.324464296228986065e-02 -8.653039281012299758e-03 -4.459160368127589036e-02
2.307278056582311443e+00 -5.331581617931582112e-02 -8.670331949819348044e-03 -4.464548422949555367e-02
2.308389414661884409e+00 -5.338556775830641254e-02 -8.689058176809958539e-03 -4.469650958149937181e-02
2.309500772741457819e+00 -5.345125056655432999e-02 -8.706086042241305972e-03 -4.474516452431023111e-02
2.310612130821031229e+00 -5.351172748226706855e-02 -8.718902714439237533e-03 -4.479282476782325828e-02
2.311723488900604195e+00 -5.356778713983105511e-02 -8.726530226796669690e-03 -4.484125691303336714e-02
2.312834846980177606e+00 -5.362185952740068651e-02 -8.729883960501486420e-03 -4.489197556689995122e-02
2.313946205059751016e+00 -5.367713401244850191e-02 -8.731442441019497680e-03 -4.494569157143075283e-02
2.315057563139323982e+00 -5.373639992467844906e-02 -8.734347547146800034e-03 -4.500205237752797488e-02
2.316168921218897392e+00 -5.380103118517115535e-02 -8.741261771012098086e-03 -4.505976941415571618e-02
2.317280279298470358e+00 -5.387048460478329609e-02 -8.753398137235388760e-03 -4.511708646754847285e-02
2.318391637378043768e+00 -5.394249506252388193e-02 -8.770076210615792081e-03 -4.517241885190807771e-02
2.319502995457617178e+00 -5.401389745736304149e-02 -8.788966683414901546e-03 -4.522493077394867250e-02
2.320614353537190144e+00 -5.408177719175251419e-02 -8.806936632815160967e-03 -4.527484055893592901e-02
